"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status","note_classif","note_indicator","note_source"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_0","2023",238.845,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_X","2023",456.396,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_TOTAL","2023",26371.025,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_1","2023",130.063,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_2","2023",2025.035,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_3","2023",957.363,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_4","2023",702.7,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_5","2023",6203.057,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_6","2023",3725.356,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_7","2023",1932.944,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_8","2023",3415.822,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_9","2023",6416.395,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_0","2023",48.401,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_X","2023",813.888,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2022",55018.096,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2022",5784.278,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2022",34814.378,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2022",12509.769,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_SKILL_X","2022",1909.671,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_TOTAL","2022",28548.579,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_L3-4","2022",2664.681,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_L2","2022",18743.779,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_L1","2022",6343.123,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_SKILL_X","2022",796.996,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_TOTAL","2022",26469.518,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_L3-4","2022",3119.598,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_L2","2022",16070.599,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_L1","2022",6166.646,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_SKILL_X","2022",1112.675,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2022",55018.096,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2022",471.938,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2022",3651.42,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2022",1660.921,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2022",1226.732,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2022",9746.121,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_6","2022",8926.598,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2022",7328.615,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2022",7586.312,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_9","2022",12509.769,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_0","2022",247.066,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_T","OCU_ISCO08_X","2022",1662.604,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_TOTAL","2022",28548.579,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_1","2022",348.899,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_2","2022",1584.19,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_3","2022",731.591,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_4","2022",592.105,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_5","2022",3706.238,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_6","2022",4904.683,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_7","2022",5392.317,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_8","2022",4148.436,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_9","2022",6343.123,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_0","2022",203.115,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_M","OCU_ISCO08_X","2022",593.882,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_TOTAL","2022",26469.518,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_1","2022",123.038,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_2","2022",2067.23,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_3","2022",929.33,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_4","2022",634.627,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_5","2022",6039.884,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_6","2022",4021.915,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_7","2022",1936.297,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_8","2022",3437.876,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_9","2022",6166.646,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_0","2022",43.952,,,,"R1:3513"
"VNM","BA:1788","EMP_TEMP_SEX_OCU_NB","SEX_F","OCU_ISCO08_X","2022",1068.723,,,,"R1:3513"
